profile_description_tr,monthly_data_usage_gb,monthly_voice_min,monthly_spend_try,tenure_months,past_accepted_count,past_rejected_count,complaint_count,data_usage_trend_pct,target_segment,target_priority,is_converted
"10 aylık abone, aylık 18.3 GB veri ve 696 dk konuşma, ortalama 480 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",18.254157869577323,696.3567415722569,480.36084946608133,10,2,2,0,-7.429502729453812,YUKSEK_DEGER,YUKSEK,1
"73 aylık abone, aylık 19.4 GB veri ve 460 dk konuşma, ortalama 429 TL harcama (ARPU), veri kullanımı %28 düşüşte (churn sinyali).",19.396174367088665,460.8277159710449,428.62521412020624,73,1,0,1,-27.606793525320384,RISKLI_KAYIP,YUKSEK,0
"113 aylık abone, aylık 23.1 GB veri ve 880 dk konuşma, ortalama 606 TL harcama (ARPU), geçmişte 3 teklif kabul etmiş sadık müşteri.",23.075691167738924,880.285800453215,605.8586346376584,113,3,2,0,-16.701316977531917,YUKSEK_DEGER,YUKSEK,1
"105 aylık abone, aylık 16.2 GB veri ve 371 dk konuşma, ortalama 378 TL harcama (ARPU).",16.19811702058057,371.6656356521219,378.3980855525846,105,0,1,0,-6.3158321158872806,YUKSEK_DEGER,YUKSEK,1
"67 aylık abone, aylık 17.6 GB veri ve 524 dk konuşma, ortalama 400 TL harcama (ARPU).",17.556249319936093,524.6599140192869,399.5752021941909,67,0,1,0,-19.397779253916465,YUKSEK_DEGER,YUKSEK,1
"11 aylık abone, aylık 31.2 GB veri ve 558 dk konuşma, ortalama 639 TL harcama (ARPU).",31.154050918648593,558.7370392761343,639.20969243929,11,1,2,1,-14.19866652762584,YUKSEK_DEGER,YUKSEK,1
"12 aylık abone, aylık 20.9 GB veri ve 721 dk konuşma, ortalama 481 TL harcama (ARPU).",20.939021460196688,721.0447402036511,481.21328001700454,12,1,0,1,8.952422910117718,YUKSEK_DEGER,YUKSEK,1
"10 aylık abone, aylık 7.1 GB veri ve 823 dk konuşma, ortalama 349 TL harcama (ARPU).",7.052311176542968,823.0866594762269,348.80985359410164,10,1,2,0,11.944704959817749,BELIRSIZ,ORTA,1
"25 aylık abone, aylık 18.6 GB veri ve 810 dk konuşma, ortalama 450 TL harcama (ARPU), geçmişte 4 teklif kabul etmiş sadık müşteri.",18.643382575696798,810.5583113805427,449.8478317151159,25,4,1,1,32.271125513294265,YUKSEK_DEGER,YUKSEK,1
"49 aylık abone, aylık 15.9 GB veri ve 644 dk konuşma, ortalama 454 TL harcama (ARPU), 2 şikayet kaydı (memnuniyetsiz).",15.863347476446148,644.7496639148612,453.56210315555,49,1,1,2,-14.044333846961294,RISKLI_KAYIP,YUKSEK,1
"49 aylık abone, aylık 3.3 GB veri ve 543 dk konuşma, ortalama 218 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",3.275413553036288,543.9461791072866,217.54673445253897,49,2,1,0,5.579630278362905,BELIRSIZ,ORTA,0
"89 aylık abone, aylık 19.3 GB veri ve 234 dk konuşma, ortalama 381 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",19.284717693145865,234.80315167447395,381.29456664340256,89,2,1,0,-5.442419313497538,YUKSEK_DEGER,YUKSEK,1
"11 aylık abone, aylık 7.8 GB veri ve 337 dk konuşma, ortalama 258 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",7.82959542034514,337.1708291089567,257.7781216549847,11,2,2,1,-7.209131240927812,BELIRSIZ,ORTA,0
"62 aylık abone, aylık 31.4 GB veri ve 953 dk konuşma, ortalama 728 TL harcama (ARPU), geçmişte 3 teklif kabul etmiş sadık müşteri.",31.439018668846753,953.3310978582872,727.5912989292294,62,3,1,1,-2.9034807409914034,YUKSEK_DEGER,YUKSEK,1
"118 aylık abone, aylık 22.9 GB veri ve 232 dk konuşma, ortalama 479 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",22.866184350680715,232.78560249949214,479.46133632985095,118,2,2,0,0.09561338133849162,YUKSEK_DEGER,YUKSEK,1
"36 aylık abone, aylık 6.7 GB veri ve 443 dk konuşma, ortalama 279 TL harcama (ARPU), geçmişte 5 teklif kabul etmiş sadık müşteri.",6.734498829176426,443.1018713515781,279.269708858566,36,5,0,0,11.259906657401554,BELIRSIZ,ORTA,0
"39 aylık abone, aylık 30.6 GB veri ve 828 dk konuşma, ortalama 685 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",30.566231259568,828.9212564100179,684.8464335005123,39,2,0,1,-3.2589491644218604,YUKSEK_DEGER,YUKSEK,1
"53 aylık abone, aylık 39.4 GB veri ve 641 dk konuşma, ortalama 744 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",39.44459937799027,641.9426598394734,743.9044019965014,53,2,2,0,35.683265751294215,YUKSEK_DEGER,YUKSEK,1
"90 aylık abone, aylık 14.6 GB veri ve 785 dk konuşma, ortalama 409 TL harcama (ARPU), veri kullanımı %38 düşüşte (churn sinyali).",14.552447025481818,785.6090142011385,409.16323820906774,90,1,0,0,-37.610009542197545,RISKLI_KAYIP,YUKSEK,0
"78 aylık abone, aylık 15.8 GB veri ve 708 dk konuşma, ortalama 427 TL harcama (ARPU), geçmişte 3 teklif kabul etmiş sadık müşteri.",15.799372296470436,708.5656702541353,426.55431192353416,78,3,0,1,31.34884063723211,YUKSEK_DEGER,YUKSEK,1
"103 aylık abone, aylık 28.7 GB veri ve 893 dk konuşma, ortalama 692 TL harcama (ARPU).",28.741542803373285,893.9165074721773,692.3580943768876,103,0,1,0,-4.212591648550957,YUKSEK_DEGER,YUKSEK,1
"56 aylık abone, aylık 37.7 GB veri ve 659 dk konuşma, ortalama 733 TL harcama (ARPU), geçmişte 5 teklif kabul etmiş sadık müşteri.",37.676323929230115,659.0854573129769,733.2703565609229,56,5,0,0,0.2791770849336128,YUKSEK_DEGER,YUKSEK,1
"104 aylık abone, aylık 4.2 GB veri ve 732 dk konuşma, ortalama 248 TL harcama (ARPU), geçmişte 4 teklif kabul etmiş sadık müşteri.",4.201773410320379,732.6895458303022,248.37629470796205,104,4,0,0,4.759613040908918,BELIRSIZ,ORTA,0
"1 aylık abone, aylık 7.4 GB veri ve 455 dk konuşma, ortalama 307 TL harcama (ARPU).",7.398972665265739,455.15069358833193,307.4652475746753,1,1,1,1,22.641051081399272,YENI_ABONE,ORTA,1
"56 aylık abone, aylık 12.9 GB veri ve 717 dk konuşma, ortalama 384 TL harcama (ARPU).",12.931808088225146,717.2665951156273,384.3014850051709,56,0,1,0,-17.007288974231916,YUKSEK_DEGER,YUKSEK,1
"118 aylık abone, aylık 14.0 GB veri ve 520 dk konuşma, ortalama 344 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",13.95316341924518,520.7747804021543,344.4104506611104,118,2,1,0,-11.421480680487466,BELIRSIZ,ORTA,0
"4 aylık abone, aylık 28.2 GB veri ve 509 dk konuşma, ortalama 599 TL harcama (ARPU), geçmişte 3 teklif kabul etmiş sadık müşteri.",28.230754951031734,509.3788264038575,598.6364703980719,4,3,0,0,17.513991797441193,YUKSEK_DEGER,YUKSEK,1
"30 aylık abone, aylık 37.8 GB veri ve 778 dk konuşma, ortalama 771 TL harcama (ARPU), veri kullanımı %37 düşüşte (churn sinyali), geçmişte 2 teklif kabul etmiş sadık müşteri.",37.79438194875846,778.9447029294275,771.0206413284749,30,2,1,0,-37.45447073438144,RISKLI_KAYIP,YUKSEK,1
"12 aylık abone, aylık 39.5 GB veri ve 780 dk konuşma, ortalama 757 TL harcama (ARPU).",39.510206643071285,780.3246752118728,757.0300597854368,12,0,1,0,4.14583422774369,YUKSEK_DEGER,YUKSEK,0
"35 aylık abone, aylık 4.1 GB veri ve 937 dk konuşma, ortalama 330 TL harcama (ARPU).",4.106607002311778,937.6884311492263,330.36421374874317,35,0,0,0,-14.943241762249727,BELIRSIZ,ORTA,1
"77 aylık abone, aylık 9.5 GB veri ve 924 dk konuşma, ortalama 355 TL harcama (ARPU), veri kullanımı %20 düşüşte (churn sinyali), geçmişte 3 teklif kabul etmiş sadık müşteri.",9.470120803330325,924.6526370972401,354.5711598484246,77,3,2,1,-20.205729361371954,RISKLI_KAYIP,YUKSEK,0
"52 aylık abone, aylık 11.3 GB veri ve 783 dk konuşma, ortalama 377 TL harcama (ARPU), veri kullanımı %36 düşüşte (churn sinyali).",11.250838505303575,783.4630322717551,376.7627519855919,52,1,2,0,-35.96159620662075,RISKLI_KAYIP,YUKSEK,0
"31 aylık abone, aylık 9.4 GB veri ve 255 dk konuşma, ortalama 241 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",9.440769334453025,255.91087795265753,240.7495421937062,31,2,1,1,24.30755137672589,BELIRSIZ,ORTA,0
"102 aylık abone, aylık 22.8 GB veri ve 965 dk konuşma, ortalama 592 TL harcama (ARPU).",22.82183194660154,965.5361965899392,592.3377537211069,102,0,0,0,8.970647480241265,YUKSEK_DEGER,YUKSEK,0
"107 aylık abone, aylık 24.6 GB veri ve 783 dk konuşma, ortalama 510 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",24.594822446033064,783.5935341332724,509.9088213402106,107,2,1,0,-11.807030068707405,YUKSEK_DEGER,YUKSEK,1
"87 aylık abone, aylık 17.4 GB veri ve 446 dk konuşma, ortalama 390 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",17.409069976371747,446.8279819827395,390.44866167814706,87,2,0,0,0.886052258235777,YUKSEK_DEGER,YUKSEK,1
"68 aylık abone, aylık 16.3 GB veri ve 745 dk konuşma, ortalama 478 TL harcama (ARPU), veri kullanımı %22 düşüşte (churn sinyali).",16.31348178624547,745.7818311125565,477.6037048196644,68,1,0,0,-22.322057856356963,RISKLI_KAYIP,YUKSEK,0
"52 aylık abone, aylık 13.3 GB veri ve 392 dk konuşma, ortalama 366 TL harcama (ARPU), geçmişte 5 teklif kabul etmiş sadık müşteri.",13.331092812782103,392.54685180745435,366.439128149972,52,5,0,0,-8.404646086012479,YUKSEK_DEGER,YUKSEK,1
"80 aylık abone, aylık 14.5 GB veri ve 723 dk konuşma, ortalama 382 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",14.460945469662244,723.7260240219483,381.9206754001137,80,2,0,1,0.04134160204855242,YUKSEK_DEGER,YUKSEK,0
"7 aylık abone, aylık 43.8 GB veri ve 336 dk konuşma, ortalama 802 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",43.79602944985324,336.74599178518014,801.9075873861891,7,2,0,1,6.598761877145291,YUKSEK_DEGER,YUKSEK,1
"22 aylık abone, aylık 26.9 GB veri ve 438 dk konuşma, ortalama 518 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",26.903913814754365,438.3563182426727,518.3870782370825,22,2,0,0,14.801590299373569,YUKSEK_DEGER,YUKSEK,1
"93 aylık abone, aylık 13.7 GB veri ve 741 dk konuşma, ortalama 393 TL harcama (ARPU), veri kullanımı %40 düşüşte (churn sinyali), geçmişte 3 teklif kabul etmiş sadık müşteri.",13.692054673541447,741.9858258401053,392.5420174895243,93,3,0,0,-40.1463103499715,RISKLI_KAYIP,YUKSEK,0
"75 aylık abone, aylık 16.1 GB veri ve 814 dk konuşma, ortalama 445 TL harcama (ARPU), 2 şikayet kaydı (memnuniyetsiz).",16.100232143591626,814.5773485985787,444.7594208798126,75,1,1,2,14.8793989806203,RISKLI_KAYIP,YUKSEK,0
"56 aylık abone, aylık 23.2 GB veri ve 665 dk konuşma, ortalama 534 TL harcama (ARPU), veri kullanımı %38 düşüşte (churn sinyali).",23.158104735360038,665.0873718867621,533.6531566989153,56,0,3,1,-38.13740552983448,RISKLI_KAYIP,YUKSEK,0
"97 aylık abone, aylık 6.7 GB veri ve 542 dk konuşma, ortalama 290 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",6.732692133152108,542.7662726624059,289.58463021848866,97,2,0,0,15.788336964789574,BELIRSIZ,ORTA,1
"58 aylık abone, aylık 19.1 GB veri ve 177 dk konuşma, ortalama 379 TL harcama (ARPU).",19.07166083817164,177.02674099660192,379.4177968527683,58,0,0,0,-0.3327738612113986,YUKSEK_DEGER,YUKSEK,0
"93 aylık abone, aylık 26.0 GB veri ve 558 dk konuşma, ortalama 548 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",25.984731560729355,558.195780069728,547.6261766151706,93,2,1,0,32.28649616031629,YUKSEK_DEGER,YUKSEK,1
"64 aylık abone, aylık 23.9 GB veri ve 706 dk konuşma, ortalama 579 TL harcama (ARPU), 2 şikayet kaydı (memnuniyetsiz), geçmişte 3 teklif kabul etmiş sadık müşteri.",23.925328098055427,706.6970153649055,579.238661534959,64,3,2,2,-11.86182723427271,RISKLI_KAYIP,YUKSEK,0
"103 aylık abone, aylık 9.6 GB veri ve 536 dk konuşma, ortalama 277 TL harcama (ARPU).",9.613172305726088,536.6469788128705,277.447138641454,103,1,1,0,24.521000261842847,BELIRSIZ,ORTA,1
"12 aylık abone, aylık 11.0 GB veri ve 595 dk konuşma, ortalama 332 TL harcama (ARPU), veri kullanımı %24 düşüşte (churn sinyali).",11.002130330340751,595.4844117811164,331.8123140072961,12,1,0,0,-24.184830623970587,RISKLI_KAYIP,YUKSEK,1
"7 aylık abone, aylık 2.9 GB veri ve 562 dk konuşma, ortalama 236 TL harcama (ARPU).",2.9118736751098573,562.8765064164159,236.1268432612569,7,1,0,0,7.647196689826792,BELIRSIZ,ORTA,1
"55 aylık abone, aylık 27.7 GB veri ve 535 dk konuşma, ortalama 589 TL harcama (ARPU), veri kullanımı %46 düşüşte (churn sinyali), geçmişte 2 teklif kabul etmiş sadık müşteri.",27.71635161478466,535.6587564357133,588.7562118626297,55,2,2,0,-45.95002423880971,RISKLI_KAYIP,YUKSEK,0
"103 aylık abone, aylık 55.0 GB veri ve 615 dk konuşma, ortalama 984 TL harcama (ARPU).",55.02459504951,615.1754779919626,984.4149020176951,103,1,0,0,27.076574030094516,YUKSEK_DEGER,YUKSEK,0
"106 aylık abone, aylık 8.6 GB veri ve 545 dk konuşma, ortalama 243 TL harcama (ARPU).",8.60457095204526,545.4610835695079,242.77207799657245,106,1,2,0,48.171835083488645,BELIRSIZ,ORTA,1
"62 aylık abone, aylık 33.8 GB veri ve 888 dk konuşma, ortalama 744 TL harcama (ARPU), 2 şikayet kaydı (memnuniyetsiz).",33.798805662228936,888.6579107263885,744.0394128025561,62,0,1,2,-12.455555561843788,RISKLI_KAYIP,YUKSEK,0
"112 aylık abone, aylık 52.1 GB veri ve 158 dk konuşma, ortalama 816 TL harcama (ARPU).",52.133025545854096,158.71623032325346,816.3783731953723,112,1,2,0,8.065764174532877,YUKSEK_DEGER,YUKSEK,0
"90 aylık abone, aylık 12.4 GB veri ve 490 dk konuşma, ortalama 328 TL harcama (ARPU).",12.411076382205389,490.8314828057845,327.9574013535028,90,0,0,1,16.095948119880013,BELIRSIZ,ORTA,1
"104 aylık abone, aylık 16.1 GB veri ve 425 dk konuşma, ortalama 412 TL harcama (ARPU), veri kullanımı %34 düşüşte (churn sinyali), geçmişte 3 teklif kabul etmiş sadık müşteri.",16.11541337713055,425.94875529655496,412.2894036933693,104,3,0,1,-33.75637492881525,RISKLI_KAYIP,YUKSEK,1
"73 aylık abone, aylık 20.5 GB veri ve 643 dk konuşma, ortalama 504 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",20.496269339273404,643.822120006882,504.111223479533,73,2,1,0,-13.727667419756102,YUKSEK_DEGER,YUKSEK,0
"105 aylık abone, aylık 23.4 GB veri ve 615 dk konuşma, ortalama 464 TL harcama (ARPU).",23.444630108685594,615.4289571766253,464.04562372524396,105,0,1,0,-15.27524546593716,YUKSEK_DEGER,YUKSEK,0
"98 aylık abone, aylık 21.2 GB veri ve 924 dk konuşma, ortalama 559 TL harcama (ARPU).",21.219776276662483,924.4386203098858,559.1979133421239,98,0,0,0,65.17659126088245,YUKSEK_DEGER,YUKSEK,1
"109 aylık abone, aylık 13.1 GB veri ve 990 dk konuşma, ortalama 435 TL harcama (ARPU).",13.118348343057463,990.2284096595589,435.24580963969595,109,0,0,1,31.14505910900901,YUKSEK_DEGER,YUKSEK,1
"77 aylık abone, aylık 25.7 GB veri ve 445 dk konuşma, ortalama 487 TL harcama (ARPU).",25.73137642998417,445.3833088859038,486.83578620517983,77,0,4,1,-0.4270716229025444,YUKSEK_DEGER,YUKSEK,1
"55 aylık abone, aylık 13.3 GB veri ve 600 dk konuşma, ortalama 380 TL harcama (ARPU), geçmişte 3 teklif kabul etmiş sadık müşteri.",13.335054049735737,600.1000130067259,380.0964522214443,55,3,0,1,24.476018600850193,YUKSEK_DEGER,YUKSEK,1
"119 aylık abone, aylık 22.2 GB veri ve 639 dk konuşma, ortalama 496 TL harcama (ARPU), geçmişte 3 teklif kabul etmiş sadık müşteri.",22.163954352792732,639.260883384871,495.5593565051434,119,3,4,0,10.281237942717972,YUKSEK_DEGER,YUKSEK,1
"36 aylık abone, aylık 17.0 GB veri ve 440 dk konuşma, ortalama 378 TL harcama (ARPU), geçmişte 3 teklif kabul etmiş sadık müşteri.",16.99102222501172,440.4372503325328,378.38676228249744,36,3,0,0,19.825931848243712,YUKSEK_DEGER,YUKSEK,1
"89 aylık abone, aylık 3.7 GB veri ve 725 dk konuşma, ortalama 255 TL harcama (ARPU), veri kullanımı %21 düşüşte (churn sinyali), geçmişte 2 teklif kabul etmiş sadık müşteri.",3.71575193376537,725.6764072075246,254.5929140007871,89,2,1,0,-21.337854031183117,RISKLI_KAYIP,YUKSEK,0
"24 aylık abone, aylık 36.8 GB veri ve 552 dk konuşma, ortalama 694 TL harcama (ARPU).",36.84434897044902,552.098526247011,694.308403879093,24,1,1,1,39.334409796983316,YUKSEK_DEGER,YUKSEK,1
"44 aylık abone, aylık 11.2 GB veri ve 386 dk konuşma, ortalama 299 TL harcama (ARPU).",11.222639177704576,386.47302987980447,298.50626865752645,44,1,0,1,-14.193509781758529,BELIRSIZ,ORTA,1
"17 aylık abone, aylık 39.1 GB veri ve 544 dk konuşma, ortalama 727 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",39.07846864702752,544.0863391466913,727.194550845853,17,2,1,1,-12.899300635460811,YUKSEK_DEGER,YUKSEK,1
"2 aylık abone, aylık 33.0 GB veri ve 400 dk konuşma, ortalama 609 TL harcama (ARPU), 2 şikayet kaydı (memnuniyetsiz).",32.98021597085037,400.4650854518702,608.6424128344532,2,0,2,2,19.755679544436248,RISKLI_KAYIP,YUKSEK,0
"13 aylık abone, aylık 20.1 GB veri ve 807 dk konuşma, ortalama 543 TL harcama (ARPU), geçmişte 3 teklif kabul etmiş sadık müşteri.",20.097258017241256,807.3293658838511,542.7126365142549,13,3,1,0,13.644018793586644,YUKSEK_DEGER,YUKSEK,1
"31 aylık abone, aylık 24.2 GB veri ve 980 dk konuşma, ortalama 642 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",24.222574967462428,980.3118510227341,642.2411438078915,31,2,1,0,5.578918401765224,YUKSEK_DEGER,YUKSEK,1
"93 aylık abone, aylık 26.1 GB veri ve 648 dk konuşma, ortalama 520 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",26.09539663916776,648.9638747789079,519.9640971290193,93,2,1,0,25.990002088501015,YUKSEK_DEGER,YUKSEK,1
"114 aylık abone, aylık 15.1 GB veri ve 622 dk konuşma, ortalama 424 TL harcama (ARPU), veri kullanımı %24 düşüşte (churn sinyali).",15.11183864491555,622.2553536106551,423.54083571126085,114,1,0,0,-24.026380968839693,RISKLI_KAYIP,YUKSEK,0
"28 aylık abone, aylık 15.6 GB veri ve 630 dk konuşma, ortalama 452 TL harcama (ARPU), geçmişte 3 teklif kabul etmiş sadık müşteri.",15.612313513992982,630.4869533748372,452.2398235236453,28,3,0,0,51.108838666884274,YUKSEK_DEGER,YUKSEK,1
"60 aylık abone, aylık 25.3 GB veri ve 836 dk konuşma, ortalama 644 TL harcama (ARPU), 2 şikayet kaydı (memnuniyetsiz), geçmişte 2 teklif kabul etmiş sadık müşteri.",25.3044539387193,836.446805787663,643.5774747604294,60,2,1,2,-7.516380451143979,RISKLI_KAYIP,YUKSEK,1
"27 aylık abone, aylık 17.1 GB veri ve 832 dk konuşma, ortalama 489 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",17.113957044648313,832.1398007194366,488.74870759016557,27,2,4,0,2.789721571178505,YUKSEK_DEGER,YUKSEK,1
"15 aylık abone, aylık 13.1 GB veri ve 576 dk konuşma, ortalama 331 TL harcama (ARPU).",13.148983166155542,576.8692862903538,330.88666901808693,15,1,2,1,51.49566904481524,BELIRSIZ,ORTA,1
"95 aylık abone, aylık 9.7 GB veri ve 650 dk konuşma, ortalama 345 TL harcama (ARPU).",9.732147323797127,650.5179854758183,344.9852321625466,95,0,1,0,-12.736001003919995,BELIRSIZ,ORTA,0
"104 aylık abone, aylık 22.6 GB veri ve 730 dk konuşma, ortalama 509 TL harcama (ARPU).",22.582071731321765,730.5292814354157,508.75936160043204,104,1,1,0,30.576062563067026,YUKSEK_DEGER,YUKSEK,1
"79 aylık abone, aylık 11.0 GB veri ve 372 dk konuşma, ortalama 278 TL harcama (ARPU), 2 şikayet kaydı (memnuniyetsiz).",10.951159574010696,372.46250868985317,278.47094036343145,79,0,1,2,-0.3580482049411975,RISKLI_KAYIP,YUKSEK,0
"33 aylık abone, aylık 29.6 GB veri ve 842 dk konuşma, ortalama 674 TL harcama (ARPU).",29.600969935562354,842.5216474840913,674.0113432415982,33,1,0,1,-16.04586422485163,YUKSEK_DEGER,YUKSEK,0
"20 aylık abone, aylık 31.2 GB veri ve 946 dk konuşma, ortalama 683 TL harcama (ARPU).",31.15384918949056,946.9663782454455,682.5582330928853,20,1,1,1,-4.593479809136731,YUKSEK_DEGER,YUKSEK,0
"42 aylık abone, aylık 24.1 GB veri ve 833 dk konuşma, ortalama 544 TL harcama (ARPU).",24.104470747624934,833.0064209678915,543.7763362064188,42,0,2,0,19.157004919304885,YUKSEK_DEGER,YUKSEK,1
"12 aylık abone, aylık 27.4 GB veri ve 350 dk konuşma, ortalama 544 TL harcama (ARPU).",27.350606225158742,350.881217677089,544.4085364675236,12,1,0,0,30.356658243943382,YUKSEK_DEGER,YUKSEK,1
"101 aylık abone, aylık 24.1 GB veri ve 205 dk konuşma, ortalama 509 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",24.149875026127187,205.9999089162252,509.46483330452236,101,2,0,1,10.640147997945853,YUKSEK_DEGER,YUKSEK,1
"73 aylık abone, aylık 28.6 GB veri ve 741 dk konuşma, ortalama 664 TL harcama (ARPU), veri kullanımı %35 düşüşte (churn sinyali).",28.570335845216025,741.7437347035864,664.2008145333415,73,1,2,0,-34.94859129712969,RISKLI_KAYIP,YUKSEK,1
"23 aylık abone, aylık 27.8 GB veri ve 447 dk konuşma, ortalama 578 TL harcama (ARPU).",27.81922878487334,447.9621102075827,578.0964393661195,23,0,3,1,20.888291241545637,YUKSEK_DEGER,YUKSEK,0
"72 aylık abone, aylık 21.8 GB veri ve 657 dk konuşma, ortalama 538 TL harcama (ARPU).",21.809988990945854,657.4266708245972,538.0107320967993,72,1,0,1,1.446704134601724,YUKSEK_DEGER,YUKSEK,0
"96 aylık abone, aylık 33.2 GB veri ve 907 dk konuşma, ortalama 749 TL harcama (ARPU), veri kullanımı %23 düşüşte (churn sinyali), geçmişte 3 teklif kabul etmiş sadık müşteri.",33.235702733481,907.0297440015097,749.0730747179744,96,3,0,1,-22.562069170719738,RISKLI_KAYIP,YUKSEK,0
